"term","variable","value"
"MgOWs","ppt.m04",-0.0300622036454466
"Na2OWs","ppt.m04",0.0940141169318624
"P2O5Ws","ppt.m04",0.0301716372199351
"SWs","ppt.m04",-0.358301537544593
"SiO2Ws","ppt.m04",0.118463178939524
"NCat","ppt.m04",-0.264444898195531
"NWs","ppt.m04",-0.258874462342912
"HydrlCondCat","ppt.m04",-0.421244526656457
"HydrlCondWs","ppt.m04",-0.530656748252315
"CompStrgthCat","ppt.m04",0.265152212762347
"CompStrgthWs","ppt.m04",0.110231638848735
"Precip8110Cat","ppt.m04",0.748274753013085
"Tmax8110Cat","ppt.m04",-0.726537508363479
"Tmean8110Cat","ppt.m04",-0.660839996108394
"Tmin8110Cat","ppt.m04",-0.594307051930994
"Precip8110Ws","ppt.m04",0.575770072057282
"Tmax8110Ws","ppt.m04",-0.605042218677153
"Tmean8110Ws","ppt.m04",-0.58777039768899
"Tmin8110Ws","ppt.m04",-0.557678833816241
"ClayCat","ppt.m04",0.0504008338308593
"SandCat","ppt.m04",-0.0915798871773878
"ClayWs","ppt.m04",-0.0617979402470945
"SandWs","ppt.m04",0.0112903419533196
"OmCat","ppt.m04",0.511966701354667
"PermCat","ppt.m04",0.00556615406889714
"RckDepCat","ppt.m04",-0.255216045712705
"WtDepCat","ppt.m04",-0.0986607099250712
"OmWs","ppt.m04",0.455812848315202
"PermWs","ppt.m04",0.150996267837609
"RckDepWs","ppt.m04",0.0559975528555296
"WtDepWs","ppt.m04",-0.248953469375281
"PctCarbResidCat","ppt.m04",0.131354089629896
"PctNonCarbResidCat","ppt.m04",-0.0274848532978364
"PctAlkIntruVolCat","ppt.m04",0.121830701802923
"PctSilicicCat","ppt.m04",0.251603795131651
"PctEolCrsCat","ppt.m04",-0.150756678248827
"PctEolFineCat","ppt.m04",NA
"PctAlluvCoastCat","ppt.m04",-0.355238581109677
"PctCarbResidWs","ppt.m04",-0.305787542659217
"PctNonCarbResidWs","ppt.m04",-0.0928358784835045
"PctAlkIntruVolWs","ppt.m04",0.121830701802923
"PctSilicicWs","ppt.m04",0.175777083173854
"PctExtruVolWs","ppt.m04",-0.0522670877452019
"PctEolCrsWs","ppt.m04",-0.095666977628449
"PctEolFineWs","ppt.m04",0.0115116176107414
"PctAlluvCoastWs","ppt.m04",-0.53274200463957
"WetIndexCat","ppt.m04",-0.403991389449304
"WetIndexWs","ppt.m04",-0.241890905404621
"urb","ppt.m04",-0.153292924939822
"urbRip","ppt.m04",-0.0900339329562826
"forr","ppt.m04",0.703871351180975
"forrRip","ppt.m04",0.684348779282399
"ag","ppt.m04",-0.102854159013535
"agRip","ppt.m04",-0.0884110536201776
"wetlands","ppt.m04",0.101440347778087
"wetlandsRip","ppt.m04",0.0680880554109087
"urbWs","ppt.m04",-0.142023026860059
"urbRipWs","ppt.m04",-0.0688123470874441
"forrWs","ppt.m04",0.552311987531862
"forrWsRip","ppt.m04",0.586836032978899
"agWs","ppt.m04",-0.118091414321735
"agRipWs","ppt.m04",-0.125607416534247
"wetlandsWs","ppt.m04",0.183900400115025
"wetlandsRipWS","ppt.m04",0.142488214249219
"EcoII","ppt.m04",-0.517548842710675
"EcoIII","ppt.m04",-0.387162204266769
"tmean","ppt.m04",-0.661121823339322
"tmax","ppt.m04",-0.727440828404733
"tmin","ppt.m04",-0.594873220541778
"ppt","ppt.m04",0.743936513042946
"ppt.m01","ppt.m04",0.252620329857619
"ppt.m02","ppt.m04",0.247450131223554
"ppt.m03","ppt.m04",0.632737150185398
"ppt.m04","ppt.m04",1
"ppt.m05","ppt.m04",0.815747826653166
"ppt.m06","ppt.m04",0.595174454194958
"ppt.m07","ppt.m04",-0.0322868193823199
"ppt.m08","ppt.m04",-0.117034938067502
"ppt.m09","ppt.m04",0.236281463684615
"ppt.m10","ppt.m04",0.681612634188518
"ppt.m11","ppt.m04",0.681308311103578
"ppt.m12","ppt.m04",0.339374617426119
"fishabund_score2","ppt.m05",0.198601288206486
"bmiabund_score","ppt.m05",0.133605968080731
"algabund_score","ppt.m05",0.128441157772363
"vegdiff_score","ppt.m05",0.0340989031917702
"rootedplants_score","ppt.m05",0.0950144848376912
"iofb_score","ppt.m05",0.130878324659493
"mayfly_abundance","ppt.m05",0.247279430704278
"perennial_abundance","ppt.m05",0.13041094323884
"perennial_taxa","ppt.m05",0.126627481553446
"perennial_live_abundance","ppt.m05",0.10475497397837
"snake_score","ppt.m05",0.0378392537315444
"turt_score","ppt.m05",0.0340061735587355
"vert_score","ppt.m05",-0.140809636487359
"vert_sumscore","ppt.m05",-0.138032634148176
"hydrophytes_present_noflag","ppt.m05",0.427567938473216
"alglive_cover_score","ppt.m05",0.176665633040572
"algdead_cover_score","ppt.m05",-0.208231049349725
"algdead_noupstream_cover_score","ppt.m05",-0.190648546311247
"alglivedead_cover_score","ppt.m05",0.17406602212729
"moss_cover_score","ppt.m05",0.472982794928135
"liverwort_cover_score","ppt.m05",0.138301029911719
"PctShading","ppt.m05",0.288871980536412
"TotalAbundance","ppt.m05",0.205032473947005
"Richness","ppt.m05",0.235111640757228
"EPT_abundance","ppt.m05",0.267222326883473
"EPT_taxa","ppt.m05",0.302472740998975
"EPT_relabd","ppt.m05",0.289919336137589
"EPT_reltaxa","ppt.m05",0.288806322427893
"GOLD_relabd","ppt.m05",0.128437371147346
"GOLD_reltaxa","ppt.m05",0.167011693890164
"OCH_relabd","ppt.m05",0.0830450362693841
"OCH_reltaxa","ppt.m05",0.0792809079509949
"GOLDOCH_relabd","ppt.m05",0.0796029202592003
"GOLDOCH_reltaxa","ppt.m05",0.0869958589680023
"Noninsect_abundance","ppt.m05",0.0557617859730999
"Noninsect_taxa","ppt.m05",0.0899801787931373
"Noninsect_relabund","ppt.m05",0.0527057312788127
"Noninsect_reltaxa","ppt.m05",0.0725909657232431
"waterinchannel_score","ppt.m05",0.139481889212205
"hydric_score","ppt.m05",0.0306913176311576
"springs_score","ppt.m05",0.0362414988026454
"pctsurfaceflow","ppt.m05",0.0982973937894027
"pctsubsurfaceflow","ppt.m05",0.134570528658909
"numberwoodyjams","ppt.m05",0.268594308319419
"SoilMoist_MaxScore","ppt.m05",0.211085366691668
"sinuosity_score","ppt.m05",0.345192025967235
"floodplaindim_score","ppt.m05",-0.0484121242330158
"riffpoolseq_score","ppt.m05",0.299793953005047
"substratesorting_score","ppt.m05",0.168151069860999
"seddep_score","ppt.m05",-0.204240555944884
"BankWidthMean","ppt.m05",-0.276130036333771
"valleyslope","ppt.m05",0.331365207588967
"ElevCat","ppt.m05",0.619106275875871
"ElevWs","ppt.m05",0.56820371700184
"AgKffactCat","ppt.m05",0.135085641660288
"KffactCat","ppt.m05",0.0882406716705651
"AgKffactWs","ppt.m05",0.0849139671660157
"KffactWs","ppt.m05",0.148492018689251
"Al2O3Cat","ppt.m05",0.0814678492597462
"CaOCat","ppt.m05",0.100840235202157
"Fe2O3Cat","ppt.m05",-0.204956800487575
"K2OCat","ppt.m05",0.0250535823434059
"MgOCat","ppt.m05",0.157590809727859
"Na2OCat","ppt.m05",0.0521957417052655
"P2O5Cat","ppt.m05",0.141095910520829
"SCat","ppt.m05",-0.251095001562323
"SiO2Cat","ppt.m05",0.0757746418727026
"Al2O3Ws","ppt.m05",-0.0245731429014613
"CaOWs","ppt.m05",0.00725863923537979
"Fe2O3Ws","ppt.m05",-0.184786351249934
"K2OWs","ppt.m05",-0.0860907443344576
"MgOWs","ppt.m05",0.0182099894037061
"Na2OWs","ppt.m05",-0.0534342078222783
"P2O5Ws","ppt.m05",0.0305973196818446
"SWs","ppt.m05",-0.18334236381609
"SiO2Ws","ppt.m05",-0.0277787416224362
"NCat","ppt.m05",-0.247470352883652
"NWs","ppt.m05",-0.158615747204007
"HydrlCondCat","ppt.m05",-0.47182222673173
"HydrlCondWs","ppt.m05",-0.55358501242667
"CompStrgthCat","ppt.m05",0.145462382926768
"CompStrgthWs","ppt.m05",-0.110539773713417
"Precip8110Cat","ppt.m05",0.540271501668782
"Tmax8110Cat","ppt.m05",-0.80076843619916
"Tmean8110Cat","ppt.m05",-0.780088187331455
"Tmin8110Cat","ppt.m05",-0.755249468182919
"Precip8110Ws","ppt.m05",0.432791860289752
"Tmax8110Ws","ppt.m05",-0.742016030665356
"Tmean8110Ws","ppt.m05",-0.741821185780567
"Tmin8110Ws","ppt.m05",-0.728382226946172
"ClayCat","ppt.m05",0.0901798178070084
"SandCat","ppt.m05",-0.167824169841279
"ClayWs","ppt.m05",0.0406518495585409
"SandWs","ppt.m05",-0.139315427177888
"OmCat","ppt.m05",0.366602802468786
"PermCat","ppt.m05",-0.00715432810223839
"RckDepCat","ppt.m05",-0.148634071920675
"WtDepCat","ppt.m05",-0.124646918777912
"OmWs","ppt.m05",0.374569156230401
"PermWs","ppt.m05",0.0339554052800454
"RckDepWs","ppt.m05",0.110010747211222
"WtDepWs","ppt.m05",-0.254579845433596
"PctCarbResidCat","ppt.m05",0.0663900179587465
"PctNonCarbResidCat","ppt.m05",0.0324539267829336
"PctAlkIntruVolCat","ppt.m05",0.110306028746661
"PctSilicicCat","ppt.m05",0.107536566243156
"PctEolCrsCat","ppt.m05",-0.148437146638993
"PctEolFineCat","ppt.m05",NA
"PctAlluvCoastCat","ppt.m05",-0.295356504837116
"PctCarbResidWs","ppt.m05",-0.14527651755265
"PctNonCarbResidWs","ppt.m05",0.00995758828744412
"PctAlkIntruVolWs","ppt.m05",0.110306028746661
"PctSilicicWs","ppt.m05",-0.0211709401666734
"PctExtruVolWs","ppt.m05",-0.0626902886132319
"PctEolCrsWs","ppt.m05",-0.00730084886194231
"PctEolFineWs","ppt.m05",0.0628865258166648
"PctAlluvCoastWs","ppt.m05",-0.446508725973456
"WetIndexCat","ppt.m05",-0.173354561639663
"WetIndexWs","ppt.m05",-0.0216077639014588
"urb","ppt.m05",-0.179096176055418
"urbRip","ppt.m05",-0.138837712391236
"forr","ppt.m05",0.578028272138433
"forrRip","ppt.m05",0.571934051147829
"ag","ppt.m05",0.0290623171573675
"agRip","ppt.m05",0.0412162814350055
"wetlands","ppt.m05",0.214653141227999
"wetlandsRip","ppt.m05",0.176114635977675
"urbWs","ppt.m05",-0.228551694847721
"urbRipWs","ppt.m05",-0.178895770361813
"forrWs","ppt.m05",0.481738605896763
"forrWsRip","ppt.m05",0.491299926359637
"agWs","ppt.m05",-0.00801975062893092
"agRipWs","ppt.m05",-0.0315709632626883
"wetlandsWs","ppt.m05",0.177971565264014
"wetlandsRipWS","ppt.m05",0.151858243641907
"EcoII","ppt.m05",-0.691277598550536
"EcoIII","ppt.m05",-0.378137478743941
"tmean","ppt.m05",-0.795963287808462
"tmax","ppt.m05",-0.814842870278577
"tmin","ppt.m05",-0.767215280596457
"ppt","ppt.m05",0.538347943411404
"ppt.m01","ppt.m05",-0.186577194902655
"ppt.m02","ppt.m05",-0.204973736193974
"ppt.m03","ppt.m05",0.186358326661916
"ppt.m04","ppt.m05",0.815747826653166
"ppt.m05","ppt.m05",1
"ppt.m06","ppt.m05",0.900945086532708
"ppt.m07","ppt.m05",0.187278106508876
"ppt.m08","ppt.m05",0.0835773311569068
"ppt.m09","ppt.m05",0.456644634570656
"ppt.m10","ppt.m05",0.748572674675005
"ppt.m11","ppt.m05",0.366385813047773
"ppt.m12","ppt.m05",-0.0353983429423582
"fishabund_score2","ppt.m06",0.143664525029352
"bmiabund_score","ppt.m06",0.0513676097176801
"algabund_score","ppt.m06",0.0125318073670335
"vegdiff_score","ppt.m06",0.0337610147638766
"rootedplants_score","ppt.m06",0.10294461204697
"iofb_score","ppt.m06",0.0379393881436343
"mayfly_abundance","ppt.m06",0.230643104573012
"perennial_abundance","ppt.m06",0.0659968820172967
"perennial_taxa","ppt.m06",0.0454576248946004
"perennial_live_abundance","ppt.m06",0.0581130470123
"snake_score","ppt.m06",0.0584787721010195
"turt_score","ppt.m06",0.102018390577342
"vert_score","ppt.m06",-0.111770930784923
"vert_sumscore","ppt.m06",-0.107736664484962
"hydrophytes_present_noflag","ppt.m06",0.353637306847428
"alglive_cover_score","ppt.m06",0.0830497779895265
"algdead_cover_score","ppt.m06",-0.239377351607243
"algdead_noupstream_cover_score","ppt.m06",-0.223107206829991
"alglivedead_cover_score","ppt.m06",0.0837736704106662
"moss_cover_score","ppt.m06",0.314483912954114
"liverwort_cover_score","ppt.m06",0.102459050111662
"PctShading","ppt.m06",0.207794810776151
"TotalAbundance","ppt.m06",0.169748845533796
"Richness","ppt.m06",0.172275191172163
"EPT_abundance","ppt.m06",0.216408958638415
"EPT_taxa","ppt.m06",0.22690706369246
"EPT_relabd","ppt.m06",0.227007084675988
"EPT_reltaxa","ppt.m06",0.22724011467887
"GOLD_relabd","ppt.m06",0.0625766507439808
"GOLD_reltaxa","ppt.m06",0.0793895511959365
"OCH_relabd","ppt.m06",0.0501614240206902
"OCH_reltaxa","ppt.m06",0.0538194734991398
"GOLDOCH_relabd","ppt.m06",-0.00156807558745574
"GOLDOCH_reltaxa","ppt.m06",0.00514683791270375
"Noninsect_abundance","ppt.m06",0.0452557961447415
"Noninsect_taxa","ppt.m06",0.0657644660733816
"Noninsect_relabund","ppt.m06",0.024160064292986
"Noninsect_reltaxa","ppt.m06",0.0381639314422443
"waterinchannel_score","ppt.m06",0.0982048772944138
"hydric_score","ppt.m06",0.110816600967772
"springs_score","ppt.m06",-0.00658935501559352
"pctsurfaceflow","ppt.m06",0.026660152984103
"pctsubsurfaceflow","ppt.m06",0.0597204851528077
"numberwoodyjams","ppt.m06",0.243847624665507
"SoilMoist_MaxScore","ppt.m06",0.132332366375177
"sinuosity_score","ppt.m06",0.322702583555903
"floodplaindim_score","ppt.m06",-0.0503672501887853
"riffpoolseq_score","ppt.m06",0.26971559088971
"substratesorting_score","ppt.m06",0.133243320745328
"seddep_score","ppt.m06",-0.228774190278544
"BankWidthMean","ppt.m06",-0.187299604641098
"valleyslope","ppt.m06",0.220908564882577
"ElevCat","ppt.m06",0.670667209385168
"ElevWs","ppt.m06",0.624080660336996
"AgKffactCat","ppt.m06",0.206857324209132
"KffactCat","ppt.m06",0.194270950125668
"AgKffactWs","ppt.m06",0.137831710593366
"KffactWs","ppt.m06",0.17727014309088
"Al2O3Cat","ppt.m06",0.0537304071052039
"CaOCat","ppt.m06",0.0580516872077014
"Fe2O3Cat","ppt.m06",-0.162074694888142
"K2OCat","ppt.m06",0.0474526734417857
"MgOCat","ppt.m06",0.0978507036427474
"Na2OCat","ppt.m06",0.0442657627299994
"P2O5Cat","ppt.m06",0.1047478093296
"SCat","ppt.m06",-0.215040403568784
"SiO2Cat","ppt.m06",0.0514750138460252
"Al2O3Ws","ppt.m06",-0.119964234000494
"CaOWs","ppt.m06",0.0501698217705951
"Fe2O3Ws","ppt.m06",-0.2132174052303
"K2OWs","ppt.m06",-0.109805622468619
"MgOWs","ppt.m06",0.0330742077764653
"Na2OWs","ppt.m06",-0.11268825527325
"P2O5Ws","ppt.m06",-0.0354417034224907
"SWs","ppt.m06",-0.0411615942561239
"SiO2Ws","ppt.m06",-0.0826261318671789
"NCat","ppt.m06",-0.186633124920927
"NWs","ppt.m06",-0.107563574731684
"HydrlCondCat","ppt.m06",-0.398960383817575
"HydrlCondWs","ppt.m06",-0.471389202138372
"CompStrgthCat","ppt.m06",0.0289531105076227
"CompStrgthWs","ppt.m06",-0.178607127843589
"Precip8110Cat","ppt.m06",0.417577387347482
"Tmax8110Cat","ppt.m06",-0.734837818541588
"Tmean8110Cat","ppt.m06",-0.73654070717988
"Tmin8110Cat","ppt.m06",-0.73929789207542
"Precip8110Ws","ppt.m06",0.325554673268542
"Tmax8110Ws","ppt.m06",-0.689414999033063
"Tmean8110Ws","ppt.m06",-0.697008601189707
"Tmin8110Ws","ppt.m06",-0.701351234127794
"ClayCat","ppt.m06",0.136616776656134
"SandCat","ppt.m06",-0.209477989897626
"ClayWs","ppt.m06",0.152150964547756
"SandWs","ppt.m06",-0.268753461495071
"OmCat","ppt.m06",0.218752560481999
"PermCat","ppt.m06",-0.0262561707532148
"RckDepCat","ppt.m06",-0.0115233936530806
"WtDepCat","ppt.m06",-0.0901577108628667
"OmWs","ppt.m06",0.236048806134444
"PermWs","ppt.m06",-0.100047112804534
"RckDepWs","ppt.m06",0.129156174380432
"WtDepWs","ppt.m06",-0.156202809399763
"PctCarbResidCat","ppt.m06",-0.00383776923111652
"PctNonCarbResidCat","ppt.m06",0.0778977976191308
"PctAlkIntruVolCat","ppt.m06",0.133354871709164
"PctSilicicCat","ppt.m06",0.0127784981741215
"PctEolCrsCat","ppt.m06",-0.146117621220511
"PctEolFineCat","ppt.m06",NA
"PctAlluvCoastCat","ppt.m06",-0.201185092975638
"PctCarbResidWs","ppt.m06",-0.0281091614231574
"PctNonCarbResidWs","ppt.m06",0.0848235878348786
"PctAlkIntruVolWs","ppt.m06",0.133354871709164
"PctSilicicWs","ppt.m06",-0.0966972302472435
"PctExtruVolWs","ppt.m06",-0.0581428708785346
"PctEolCrsWs","ppt.m06",-0.0258423974967486
"PctEolFineWs","ppt.m06",0.0380787208093857
"PctAlluvCoastWs","ppt.m06",-0.335750521402822
"WetIndexCat","ppt.m06",-0.0466305892715762
"WetIndexWs","ppt.m06",0.0431153787125959
"urb","ppt.m06",-0.124303486963368
"urbRip","ppt.m06",-0.090022743637687
"forr","ppt.m06",0.452555841326295
"forrRip","ppt.m06",0.442257332877118
"ag","ppt.m06",0.122341127461237
"agRip","ppt.m06",0.102299018903966
"wetlands","ppt.m06",0.26615409575956
"wetlandsRip","ppt.m06",0.239676839017603
"urbWs","ppt.m06",-0.209003403939525
"urbRipWs","ppt.m06",-0.165830474199218
"forrWs","ppt.m06",0.407221805544805
"forrWsRip","ppt.m06",0.398551991540884
"agWs","ppt.m06",0.0544733546408198
"agRipWs","ppt.m06",0.0339105362345009
"wetlandsWs","ppt.m06",0.167930923263161
"wetlandsRipWS","ppt.m06",0.159779551449321
"EcoII","ppt.m06",-0.60105186314402
"EcoIII","ppt.m06",-0.193152653048986
"tmean","ppt.m06",-0.745560183370135
"tmax","ppt.m06",-0.741155526536608
"tmin","ppt.m06",-0.743124799950348
"ppt","ppt.m06",0.414885680656017
"ppt.m01","ppt.m06",-0.41055194163729
"ppt.m02","ppt.m06",-0.438290654969799
"ppt.m03","ppt.m06",-0.0670835049627426
"ppt.m04","ppt.m06",0.595174454194958
"ppt.m05","ppt.m06",0.900945086532708
"ppt.m06","ppt.m06",1
"ppt.m07","ppt.m06",0.438838452818082
"ppt.m08","ppt.m06",0.32229605910037
"ppt.m09","ppt.m06",0.623852275047938
"ppt.m10","ppt.m06",0.709575851869274
"ppt.m11","ppt.m06",0.140591564456952
"ppt.m12","ppt.m06",-0.216947518497453
"fishabund_score2","ppt.m07",0.117884599034309
"bmiabund_score","ppt.m07",-0.0105214464589728
"algabund_score","ppt.m07",-0.0736260187900632
"vegdiff_score","ppt.m07",0.0787897154121612
"rootedplants_score","ppt.m07",0.0786920500507357
"iofb_score","ppt.m07",0.0129859816296384
"mayfly_abundance","ppt.m07",0.162929198100464
"perennial_abundance","ppt.m07",-0.0227857227941658
"perennial_taxa","ppt.m07",-0.0559381664647438
"perennial_live_abundance","ppt.m07",-0.00552297900690745
"snake_score","ppt.m07",0.147917082768764
"turt_score","ppt.m07",0.0566769559312259
"vert_score","ppt.m07",0.0827325101540517
"vert_sumscore","ppt.m07",0.0873160201883462
"hydrophytes_present_noflag","ppt.m07",0.104412069807886
"alglive_cover_score","ppt.m07",-0.00180864621464018
"algdead_cover_score","ppt.m07",-0.10547914531683
"algdead_noupstream_cover_score","ppt.m07",-0.106557180628854
"alglivedead_cover_score","ppt.m07",0.0317821101863982
"moss_cover_score","ppt.m07",-0.033790844186068
"liverwort_cover_score","ppt.m07",0.0437699173090311
"PctShading","ppt.m07",0.0669021375356652
"TotalAbundance","ppt.m07",0.157327542295426
"Richness","ppt.m07",0.0945955771096734
"EPT_abundance","ppt.m07",0.143006432271768
"EPT_taxa","ppt.m07",0.0980388808296162
"EPT_relabd","ppt.m07",0.0702171661195266
"EPT_reltaxa","ppt.m07",0.0613471517285352
"GOLD_relabd","ppt.m07",-0.0532470168933168
"GOLD_reltaxa","ppt.m07",-0.0898300486716905
"OCH_relabd","ppt.m07",0.08203572530547
"OCH_reltaxa","ppt.m07",0.0889360081782653
"GOLDOCH_relabd","ppt.m07",-0.0399675923027773
"GOLDOCH_reltaxa","ppt.m07",-0.0318754929083968
"Noninsect_abundance","ppt.m07",0.0901793476502764
"Noninsect_taxa","ppt.m07",0.0733962351267002
"Noninsect_relabund","ppt.m07",0.0231101862083519
"Noninsect_reltaxa","ppt.m07",0.0147742351820516
"waterinchannel_score","ppt.m07",0.013384441309305
"hydric_score","ppt.m07",0.229364885197735
"springs_score","ppt.m07",0.0453018735033068
"pctsurfaceflow","ppt.m07",-0.0916503696303241
"pctsubsurfaceflow","ppt.m07",-0.0847563197117106
"numberwoodyjams","ppt.m07",0.0359764324490648
"SoilMoist_MaxScore","ppt.m07",-0.0356150583711703
"sinuosity_score","ppt.m07",0.0765298167270944
"floodplaindim_score","ppt.m07",-0.00931743864388855
"riffpoolseq_score","ppt.m07",0.231195695620511
"substratesorting_score","ppt.m07",0.211981613396758
"seddep_score","ppt.m07",-0.201879451856402
"BankWidthMean","ppt.m07",0.00237989260201296
"valleyslope","ppt.m07",0.0542141201570815
"ElevCat","ppt.m07",0.53049455902521
"ElevWs","ppt.m07",0.461460749433791
"AgKffactCat","ppt.m07",-0.0145998602952957
"KffactCat","ppt.m07",0.0672318141040859
"AgKffactWs","ppt.m07",-0.139570718438212
"KffactWs","ppt.m07",-0.0464638942605173
"Al2O3Cat","ppt.m07",0.0724382568591983
"CaOCat","ppt.m07",0.0989852051346488
"Fe2O3Cat","ppt.m07",-0.240266430362493
"K2OCat","ppt.m07",0.0113770728960494
"MgOCat","ppt.m07",0.087131696458671
"Na2OCat","ppt.m07",0.130101666324595
"P2O5Cat","ppt.m07",0.0519756096584934
"SCat","ppt.m07",-0.103487990348874
"SiO2Cat","ppt.m07",0.241833196764835
"Al2O3Ws","ppt.m07",-0.0467907979833887
"CaOWs","ppt.m07",0.10247906752079
"Fe2O3Ws","ppt.m07",-0.2095583426982
"K2OWs","ppt.m07",-0.0762604195306688
"MgOWs","ppt.m07",0.0670626733254403
"Na2OWs","ppt.m07",0.0193043236881354
"P2O5Ws","ppt.m07",-0.0291640086800431
"SWs","ppt.m07",0.039293273581042
"SiO2Ws","ppt.m07",0.0630269820131056
"NCat","ppt.m07",-0.387110076684852
"NWs","ppt.m07",-0.31753443816724
"HydrlCondCat","ppt.m07",-0.298669182746882
"HydrlCondWs","ppt.m07",-0.256062211570428
"CompStrgthCat","ppt.m07",0.18649991859287
"CompStrgthWs","ppt.m07",0.0765139847916951
"Precip8110Cat","ppt.m07",0.268049175646946
"Tmax8110Cat","ppt.m07",-0.178981041326437
"Tmean8110Cat","ppt.m07",-0.244056563737834
"Tmin8110Cat","ppt.m07",-0.304167545249137
"Precip8110Ws","ppt.m07",0.179968611290434
"Tmax8110Ws","ppt.m07",-0.161874728085198
"Tmean8110Ws","ppt.m07",-0.209571688238254
"Tmin8110Ws","ppt.m07",-0.260137939502924
"ClayCat","ppt.m07",0.201505643829607
"SandCat","ppt.m07",-0.0713385843587473
"ClayWs","ppt.m07",0.342194327079053
"SandWs","ppt.m07",-0.240650781916049
"OmCat","ppt.m07",-0.275463174756465
"PermCat","ppt.m07",-0.0799648770152269
"RckDepCat","ppt.m07",0.251025490787047
"WtDepCat","ppt.m07",0.348835712209715
"OmWs","ppt.m07",-0.39310841149209
"PermWs","ppt.m07",-0.283645416260323
"RckDepWs","ppt.m07",0.326418884502607
"WtDepWs","ppt.m07",0.409253591922664
"PctCarbResidCat","ppt.m07",0.123692858730073
"PctNonCarbResidCat","ppt.m07",0.0702937642709844
"PctAlkIntruVolCat","ppt.m07",0.179453091543075
"PctSilicicCat","ppt.m07",0.0998752523515063
"PctEolCrsCat","ppt.m07",-0.118285851227947
"PctEolFineCat","ppt.m07",NA
"PctAlluvCoastCat","ppt.m07",-0.315639695788219
"PctCarbResidWs","ppt.m07",0.180922932776813
"PctNonCarbResidWs","ppt.m07",-0.000903524079011943
"PctAlkIntruVolWs","ppt.m07",0.179453091543075
"PctSilicicWs","ppt.m07",0.0129769596177264
"PctExtruVolWs","ppt.m07",0.0644503283962339
"PctEolCrsWs","ppt.m07",-0.079384670499952
"PctEolFineWs","ppt.m07",-0.0627608533030423
"PctAlluvCoastWs","ppt.m07",-0.301372527983714
"WetIndexCat","ppt.m07",-0.0517393242354181
"WetIndexWs","ppt.m07",0.0741544933101449
"urb","ppt.m07",-0.268736052898109
"urbRip","ppt.m07",-0.271932662431263
"forr","ppt.m07",0.244877902145268
"forrRip","ppt.m07",0.265269287181796
"ag","ppt.m07",-0.105358265117129
"agRip","ppt.m07",-0.1218821585085
"wetlands","ppt.m07",-0.0309921222998087
"wetlandsRip","ppt.m07",0.030225289968735
"urbWs","ppt.m07",-0.256763030320745
"urbRipWs","ppt.m07",-0.229487731328041
"forrWs","ppt.m07",0.319889018341085
"forrWsRip","ppt.m07",0.280309460528665
"agWs","ppt.m07",-0.221760681058225
"agRipWs","ppt.m07",-0.197647323702953
"wetlandsWs","ppt.m07",-0.242379492820283
"wetlandsRipWS","ppt.m07",-0.194104118149599
"EcoII","ppt.m07",0.0586502830282755
"EcoIII","ppt.m07",0.399085535764955
"tmean","ppt.m07",-0.221009165312006
"tmax","ppt.m07",-0.144937072871633
"tmin","ppt.m07",-0.28428964571008
"ppt","ppt.m07",0.274563164245016
"ppt.m01","ppt.m07",-0.36952246868736
"ppt.m02","ppt.m07",-0.418866581905286
"ppt.m03","ppt.m07",-0.226176934184406
"ppt.m04","ppt.m07",-0.0322868193823199
"ppt.m05","ppt.m07",0.187278106508876
"ppt.m06","ppt.m07",0.438838452818082
"ppt.m07","ppt.m07",1
"ppt.m08","ppt.m07",0.95180575392777
"ppt.m09","ppt.m07",0.864012273021863
"ppt.m10","ppt.m07",0.468968665793926
"ppt.m11","ppt.m07",-0.139937538019559
"ppt.m12","ppt.m07",-0.202463524710014
"fishabund_score2","ppt.m08",0.0926771095791977
"bmiabund_score","ppt.m08",-0.0415762499033649
"algabund_score","ppt.m08",-0.116429591195592
"vegdiff_score","ppt.m08",0.0328088295428409
"rootedplants_score","ppt.m08",0.0394089529586783
"iofb_score","ppt.m08",-0.0127313545388611
"mayfly_abundance","ppt.m08",0.10636341635708
"perennial_abundance","ppt.m08",-0.0597311554912312
"perennial_taxa","ppt.m08",-0.0865586837771458
"perennial_live_abundance","ppt.m08",-0.0370791832587609
"snake_score","ppt.m08",0.169703319765714
"turt_score","ppt.m08",0.0136024694234942
"vert_score","ppt.m08",0.123276919103719
"vert_sumscore","ppt.m08",0.126133198193947
"hydrophytes_present_noflag","ppt.m08",0.015955312512877
"alglive_cover_score","ppt.m08",-0.0466489789905897
"algdead_cover_score","ppt.m08",-0.076753678973947
"algdead_noupstream_cover_score","ppt.m08",-0.0824189771572856
"alglivedead_cover_score","ppt.m08",-0.0151269707121699
"moss_cover_score","ppt.m08",-0.10425035917204
"liverwort_cover_score","ppt.m08",-0.0140287538413958
"PctShading","ppt.m08",0.0282113439235425
"TotalAbundance","ppt.m08",0.113807345056716
"Richness","ppt.m08",0.0489056177178923
"EPT_abundance","ppt.m08",0.0947310422385264
"EPT_taxa","ppt.m08",0.0472996606425613
"EPT_relabd","ppt.m08",0.0193168648907836
"EPT_reltaxa","ppt.m08",0.010226985848989
"GOLD_relabd","ppt.m08",-0.0718065685862556
"GOLD_reltaxa","ppt.m08",-0.114585847170833
"OCH_relabd","ppt.m08",0.0793090372481455
"OCH_reltaxa","ppt.m08",0.0865832259852128
