globalid,aquaticinv,aquatici_1,taxon,ai_abundan,ai_abundgr,ai_selectm,ai_notes,parentglob,CreationDa,Creator,EditDate,Editor,ai_abund_1,MERGE_SRC
{F71E00F9-36D5-4126-8310-BE0C7823E417},,,Hydrophilidae,1,,,,{49FBD2CF-8701-4FAF-B1AE-E71EC2160C27},7/30/2019 3:51,,7/30/2019 3:51,,,aquaticinvertebratesdata_4
{5F3678C5-2381-4862-AA48-4533F323CBEC},,,Physid ,2,,,More than 10 observed in stream,{49FBD2CF-8701-4FAF-B1AE-E71EC2160C27},7/30/2019 3:51,,7/30/2019 3:51,,,aquaticinvertebratesdata_4
{4913B4B9-2096-43EC-A635-F3B1AD5CA6B4},,,Simulidae ,10,,,,{49FBD2CF-8701-4FAF-B1AE-E71EC2160C27},7/30/2019 3:51,,7/30/2019 3:51,,,aquaticinvertebratesdata_4
{01B26F5D-A697-42B7-8240-A0CD481F6F7E},,,Baetidae,10,,mayfly,,{49FBD2CF-8701-4FAF-B1AE-E71EC2160C27},7/30/2019 3:51,,7/30/2019 3:51,,,aquaticinvertebratesdata_4
{A2713F8C-F4FB-4712-A245-419803F3C8AD},,,Dytiscidae,3,,,Larvae ,{49FBD2CF-8701-4FAF-B1AE-E71EC2160C27},7/30/2019 3:51,,7/30/2019 3:51,,,aquaticinvertebratesdata_4
{74DAB3A5-B420-4D93-8A50-78DA1F4E479D},,,Chironomidae,1,,,,{49FBD2CF-8701-4FAF-B1AE-E71EC2160C27},7/30/2019 3:51,,7/30/2019 3:51,,,aquaticinvertebratesdata_4
{524C61F3-2BD1-41B7-843B-10F9ED61640E},,,Coleoptera ,1,,,Sampled ,{49FBD2CF-8701-4FAF-B1AE-E71EC2160C27},7/30/2019 3:51,,7/30/2019 3:51,,,aquaticinvertebratesdata_4
{7D5D7D9C-D1E9-49B3-AD1B-F807507FD7B9},,,Perlodid?,1,,,Sampled ,{49FBD2CF-8701-4FAF-B1AE-E71EC2160C27},7/30/2019 3:51,,7/30/2019 3:51,,,aquaticinvertebratesdata_4
{03204E5A-4643-4737-B66C-48FE4CF92B84},,,Ephemeroptera ,5,,,Baetis?,{88638AA0-E038-4AE0-95F5-7852CE06519C},7/30/2019 3:52,,7/30/2019 3:52,,,aquaticinvertebratesdata_4
{7BA86C66-3822-4CF6-927E-5371C886DE91},,,Midge larvae,1,,,,{88638AA0-E038-4AE0-95F5-7852CE06519C},7/30/2019 3:52,,7/30/2019 3:52,,,aquaticinvertebratesdata_4
{2335EE9F-2D69-4FB4-94E2-890F7BBD2C09},,,Caddisflies,4,,,"Multiple types, brick house ",{2E0151D4-B494-4E6D-9792-6B50648D5F4A},7/30/2019 3:53,,7/30/2019 3:53,,,aquaticinvertebratesdata_4
{58D21174-270C-4A4B-9EE5-43B1A084A2D4},,,Predacious diving beetle,10,,,,{2E0151D4-B494-4E6D-9792-6B50648D5F4A},7/30/2019 3:53,,7/30/2019 3:53,,,aquaticinvertebratesdata_4
{03706E07-ACD9-4E7E-8159-49D21B6013DF},,,Ephemeroptera,10,,,,{2E0151D4-B494-4E6D-9792-6B50648D5F4A},7/30/2019 3:53,,7/30/2019 3:53,,,aquaticinvertebratesdata_4
{9971E669-691D-46AD-8A2B-E82FFEB4F21A},,,Midge larvae,2,,,,{2E0151D4-B494-4E6D-9792-6B50648D5F4A},7/30/2019 3:53,,7/30/2019 3:53,,,aquaticinvertebratesdata_4
{90C6FD2B-E8CC-4996-8C25-6E7ABEDF9EE6},,,Ephemeroptera,1,,,Large: 2 cm with fluffy gills ,{2E0151D4-B494-4E6D-9792-6B50648D5F4A},7/30/2019 3:53,,7/30/2019 3:53,,,aquaticinvertebratesdata_4
{09779FBB-EF44-4A74-98C8-040493F8542F},,,Plecoptera: Golden stonefly? ,1,,deadmaterial,Dead : large 5 cm ,{2E0151D4-B494-4E6D-9792-6B50648D5F4A},7/30/2019 3:53,,7/30/2019 3:53,,,aquaticinvertebratesdata_4
{641ACF6E-33DF-4184-9836-EA60B0B2F025},,,Plecoptera,5,,,,{2E0151D4-B494-4E6D-9792-6B50648D5F4A},7/30/2019 3:53,,7/30/2019 3:53,,,aquaticinvertebratesdata_4
{0D0A15AB-637F-432A-AD7A-FAB90AD520DC},,,Small mayfly with gills,2,,,,{2E0151D4-B494-4E6D-9792-6B50648D5F4A},7/30/2019 3:53,,7/30/2019 3:53,,,aquaticinvertebratesdata_4
{A52B1764-15EB-45A9-9D23-B715A26137DE},,,Diptera: black fly larvae ,10,,,,{2E0151D4-B494-4E6D-9792-6B50648D5F4A},7/30/2019 3:53,,7/30/2019 3:53,,,aquaticinvertebratesdata_4
{B6513FF2-86BF-4587-AF35-9DABB5A194D7},,,Tricoptera,2,,,Wood and rocks,{ABBD376C-77DB-485F-B652-AAA489677F52},7/30/2019 3:54,,7/30/2019 3:54,,,aquaticinvertebratesdata_4
{B5AD6BB6-3A9C-46BB-B44B-46BE98BE4F6B},,,Snails,3,,,"1 spiral, 2 ?",{ABBD376C-77DB-485F-B652-AAA489677F52},7/30/2019 3:54,,7/30/2019 3:54,,,aquaticinvertebratesdata_4
{DC4F1E57-14B7-456A-9D34-661FECC64C34},,,Ephemeroptera,10,,,,{ABBD376C-77DB-485F-B652-AAA489677F52},7/30/2019 3:54,,7/30/2019 3:54,,,aquaticinvertebratesdata_4
{CA0372F9-0023-4BD7-9B65-AA94EBBE0967},,,Small black beetle,3,,,,{ABBD376C-77DB-485F-B652-AAA489677F52},7/30/2019 3:54,,7/30/2019 3:54,,,aquaticinvertebratesdata_4
{658216BD-B524-4C53-8C7B-6A22DEA0D71E},,,Coleoptera ,3,,,,{ABBD376C-77DB-485F-B652-AAA489677F52},7/30/2019 3:54,,7/30/2019 3:54,,,aquaticinvertebratesdata_4
{EBB85D5E-0E29-4C86-A5E1-7C9AFB517374},,,Diptera,10,,,,{ABBD376C-77DB-485F-B652-AAA489677F52},7/30/2019 3:54,,7/30/2019 3:54,,,aquaticinvertebratesdata_4
{2827F150-BEB3-400D-910D-AB3E39D5EF7F},,,Midge?,1,,,,{ABBD376C-77DB-485F-B652-AAA489677F52},7/30/2019 3:54,,7/30/2019 3:54,,,aquaticinvertebratesdata_4
{42AC96E1-D002-4364-A178-31AF57F482BE},,,Small beetle with ridges,5,,,,{ABBD376C-77DB-485F-B652-AAA489677F52},7/30/2019 3:54,,7/30/2019 3:54,,,aquaticinvertebratesdata_4
{C1784D4F-8253-426C-9313-1515400E8E72},,,,,,,No inverts found ,{96DD6C9A-2A33-45D9-B3DC-D829AAC6B199},7/30/2019 3:55,,7/30/2019 3:55,,,aquaticinvertebratesdata_4
{16533420-5485-4664-B48F-E9D48AC82C41},,,Stonefly?,2,,perennialindicator,,{B889B004-BE42-4734-8CF6-0D49A905B5D7},7/30/2019 3:56,,7/30/2019 3:56,,,aquaticinvertebratesdata_4
{8241298C-1959-4136-ADD7-6D1B640A165C},,,Mayfly,5,,mayfly,,{B889B004-BE42-4734-8CF6-0D49A905B5D7},7/30/2019 3:56,,7/30/2019 3:56,,,aquaticinvertebratesdata_4
{0B7603F2-11F2-4BED-A5CB-EB5A63364654},,,Tricoptera,1,,,,{B889B004-BE42-4734-8CF6-0D49A905B5D7},7/30/2019 3:56,,7/30/2019 3:56,,,aquaticinvertebratesdata_4
{3966AFB3-46F0-4352-BB0F-0F3EC5723F46},,,Coleoptera ,6,,,,{B889B004-BE42-4734-8CF6-0D49A905B5D7},7/30/2019 3:56,,7/30/2019 3:56,,,aquaticinvertebratesdata_4
{CCEFCA12-9592-452A-880A-82CFAC7A3059},,,Small dytiscidae,10,,,,{C5EC404D-BB29-4F4E-82C7-F1C25430F175},7/31/2019 17:52,,7/31/2019 17:52,,,aquaticinvertebratesdata_4
{8A19E1B9-DF69-49A7-961E-98DAE088D44A},,,Large dytiscidae,3,,,,{C5EC404D-BB29-4F4E-82C7-F1C25430F175},7/31/2019 17:52,,7/31/2019 17:52,,,aquaticinvertebratesdata_4
{2DECD665-2569-4881-9B0E-C2B41A2CB546},,,Possibly a caddisfly,1,,,Need to look under scope. Definitely not a perennial indicator family,{C5EC404D-BB29-4F4E-82C7-F1C25430F175},7/31/2019 17:52,,7/31/2019 17:52,,,aquaticinvertebratesdata_4
{C08F6378-B991-4126-89CC-AF244E35A33B},,,Ephemeroptera ,10,,mayfly,,{BF8E6B54-8856-455A-B98C-BEC6C932C713},7/31/2019 21:25,,7/31/2019 21:25,,,aquaticinvertebratesdata_4
{E2BDF79E-1B92-4EB5-847C-68BEC08C5C77},,,Ephemeroptera ,10,,mayfly,Small fast,{BF8E6B54-8856-455A-B98C-BEC6C932C713},7/31/2019 21:25,,7/31/2019 21:25,,,aquaticinvertebratesdata_4
{6A15FD78-A402-48A8-AA1F-810833D816DE},,,Plecoptera,3,,,,{BF8E6B54-8856-455A-B98C-BEC6C932C713},7/31/2019 21:25,,7/31/2019 21:25,,,aquaticinvertebratesdata_4
{5AB70B30-C9A4-4460-BA24-BD3C59A4F5F1},,,Diptera,10,,,,{BF8E6B54-8856-455A-B98C-BEC6C932C713},7/31/2019 21:25,,7/31/2019 21:25,,,aquaticinvertebratesdata_4
{C3F0E460-F5D6-4E3E-9F4F-7AA66AA33470},,,"Large clear amber casing, spp unkn",1,,,"Bug emerged from case in net, not sure if we caught it. Included winged bug that may be terrestrial ",{BF8E6B54-8856-455A-B98C-BEC6C932C713},7/31/2019 21:25,,7/31/2019 21:25,,,aquaticinvertebratesdata_4
{E182A760-FD43-4E0A-97D3-DC7423A5EBEF},,,Coleoptera ,1,,,Predatious diving beetle ,{BF8E6B54-8856-455A-B98C-BEC6C932C713},7/31/2019 21:25,,7/31/2019 21:25,,,aquaticinvertebratesdata_4
{AA77ED38-8C0E-4790-ABC2-7F0C490C851F},,,,,,,None found ,{6F58BEED-582B-4DCE-9C1C-09524D914042},7/31/2019 21:26,,7/31/2019 21:26,,,aquaticinvertebratesdata_4
{0384F393-AF6A-40D9-B808-0AB211F72714},,,,,,,None -dry/dusty,{4B77E7B6-75DC-44E6-8D76-12DBC1AD9295},7/31/2019 21:26,,7/31/2019 21:26,,,aquaticinvertebratesdata_4
{86675C71-CC50-47E6-91DE-04985BB15B5A},,,,,,,None,{BD0FC776-F618-41D7-9E7B-ECC757B2B8F1},7/31/2019 21:26,,7/31/2019 21:26,,,aquaticinvertebratesdata_4
{7FA7E851-9D8D-4CCC-897A-4B2DE091C79D},,,,,,,None found ,{BEB5A382-7365-45AA-86B4-9DB393C1A2E6},7/31/2019 21:27,,7/31/2019 21:27,,,aquaticinvertebratesdata_4
{B813A132-C97B-4D2F-BC18-F452D06A68DC},,,Tricoptera,2,,,Wood and rocks,{0D77A716-D9B9-451E-88BD-FCDD3744B723},7/31/2019 22:14,,7/31/2019 22:14,,,aquaticinvertebratesdata_4
{55124924-360A-4624-AA89-8E71C300ED0F},,,Snails,3,,,"1 spiral,2?",{0D77A716-D9B9-451E-88BD-FCDD3744B723},7/31/2019 22:14,,7/31/2019 22:14,,,aquaticinvertebratesdata_4
{2546FECF-1531-4E59-AFB3-0C8918DC405B},,,Ephemeroptera ,10,,mayfly,,{0D77A716-D9B9-451E-88BD-FCDD3744B723},7/31/2019 22:14,,7/31/2019 22:14,,,aquaticinvertebratesdata_4
{69EAE192-3872-48B5-9204-C5FF7C1D4B09},,,Small black beetle- coleoptera,3,,,,{0D77A716-D9B9-451E-88BD-FCDD3744B723},7/31/2019 22:14,,7/31/2019 22:14,,,aquaticinvertebratesdata_4
{6D5BF881-3FBE-4409-A76D-FF2C3424FECB},,,Coleoptera,3,,,,{0D77A716-D9B9-451E-88BD-FCDD3744B723},7/31/2019 22:14,,7/31/2019 22:14,,,aquaticinvertebratesdata_4
{32689E25-1B77-4E7D-842D-771B298EC554},,,Diptera,10,,,,{0D77A716-D9B9-451E-88BD-FCDD3744B723},7/31/2019 22:14,,7/31/2019 22:14,,,aquaticinvertebratesdata_4
{ECB3DE65-2830-4CE0-82E6-9698BFD694EA},,,Midges,1,,,,{0D77A716-D9B9-451E-88BD-FCDD3744B723},7/31/2019 22:14,,7/31/2019 22:14,,,aquaticinvertebratesdata_4
{C8CC8D86-0AF2-4FF9-9416-0F695E24F3B8},,,Small ridged beetle- coleoptera,5,,,,{0D77A716-D9B9-451E-88BD-FCDD3744B723},7/31/2019 22:14,,7/31/2019 22:14,,,aquaticinvertebratesdata_4
{466B8A14-7CC2-4965-9B2C-D6692F5FA0A1},,,Ephemeroptera ,10,,mayfly,,{CB632178-6F30-4354-A607-5D56B2127A42},8/5/2019 4:37,mrodenbeck1,8/5/2019 4:37,mrodenbeck1,,aquaticinvertebratesdata_4
{5CC36694-FF61-4B72-AFB0-8A10F75F4D3B},,,Red midges,10,,,,{CB632178-6F30-4354-A607-5D56B2127A42},8/5/2019 4:37,mrodenbeck1,8/5/2019 4:37,mrodenbeck1,,aquaticinvertebratesdata_4
{2E967979-0636-4100-B40E-72F00A8D247E},,,Diptera,10,,,,{CB632178-6F30-4354-A607-5D56B2127A42},8/5/2019 4:37,mrodenbeck1,8/5/2019 4:37,mrodenbeck1,,aquaticinvertebratesdata_4
{90D0A9D1-C8D5-4859-ACD1-F1B63594489F},,,Coleoptera ,5,,,Predacious diving beetle ,{CB632178-6F30-4354-A607-5D56B2127A42},8/5/2019 4:37,mrodenbeck1,8/5/2019 4:37,mrodenbeck1,,aquaticinvertebratesdata_4
{B9A47002-1A38-4B51-9D6C-C3B1EE1D4A25},,,Midges,10,,,Black head tan body ,{CB632178-6F30-4354-A607-5D56B2127A42},8/5/2019 4:37,mrodenbeck1,8/5/2019 4:37,mrodenbeck1,,aquaticinvertebratesdata_4
{367F1137-B031-43B0-9EAC-2A0A51F64895},,,Odonata spp,10,,perennialindicator,,{EB1ECD0B-A9CA-4AA9-B6A7-4A3A51E98199},8/5/2019 4:37,mrodenbeck1,8/5/2019 4:37,mrodenbeck1,,aquaticinvertebratesdata_4
{C8C3E6B2-CDEE-4AA7-9A46-CFEFF7C9B2ED},,,Spiral snail,1,,,,{EB1ECD0B-A9CA-4AA9-B6A7-4A3A51E98199},8/5/2019 4:37,mrodenbeck1,8/5/2019 4:37,mrodenbeck1,,aquaticinvertebratesdata_4
{AA646DED-BAD9-46AA-8789-79D3681A0E3B},,,Bivalve spp?,2,,,,{EB1ECD0B-A9CA-4AA9-B6A7-4A3A51E98199},8/5/2019 4:37,mrodenbeck1,8/5/2019 4:37,mrodenbeck1,,aquaticinvertebratesdata_4
{2B2134CF-CDA6-4C24-87C9-D88FE656487F},,,,,,,None,{3E93C6E1-881E-4C01-BACE-13BF8AA6467A},8/5/2019 4:37,mrodenbeck1,8/5/2019 4:37,mrodenbeck1,,aquaticinvertebratesdata_4
{AE2D04BC-96AE-4493-843F-F2EF7D54A11C},,,Odonata,1,,,Light green,{28A4A76E-A208-494C-9AC4-48C256203AE4},8/5/2019 4:38,mrodenbeck1,8/5/2019 4:38,mrodenbeck1,,aquaticinvertebratesdata_4
{F5CF74C1-66D2-4BAE-B624-D90E151C8376},,,Odonata ,1,,,Tan,{28A4A76E-A208-494C-9AC4-48C256203AE4},8/5/2019 4:38,mrodenbeck1,8/5/2019 4:38,mrodenbeck1,,aquaticinvertebratesdata_4
{0A737EA4-975A-4925-BF74-EBEF89B54D84},,,Snail,4,,,,{28A4A76E-A208-494C-9AC4-48C256203AE4},8/5/2019 4:38,mrodenbeck1,8/5/2019 4:38,mrodenbeck1,,aquaticinvertebratesdata_4
{3D93BA8D-9197-4DF5-AF83-52ACA25CE583},,,Beetle ,1,,,Not sure if terrestrial or aquatic ,{28A4A76E-A208-494C-9AC4-48C256203AE4},8/5/2019 4:38,mrodenbeck1,8/5/2019 4:38,mrodenbeck1,,aquaticinvertebratesdata_4
{4EDDF20B-47D9-4331-8D9B-7A0A1E6CEF2F},,,Red midge,10,,,,{3BDF9321-722E-4B15-9080-C965C5F24848},8/5/2019 4:38,mrodenbeck1,8/5/2019 4:38,mrodenbeck1,,aquaticinvertebratesdata_4
{D36EA5C2-3D56-464E-9AD8-C60618C49CF7},,,Diptera ,10,,,Sporadic movement ,{3BDF9321-722E-4B15-9080-C965C5F24848},8/5/2019 4:38,mrodenbeck1,8/5/2019 4:38,mrodenbeck1,,aquaticinvertebratesdata_4
{3EECB8A8-01A9-478E-A744-8D263293BEFD},,,Plecoptera ,3,,,,{3BDF9321-722E-4B15-9080-C965C5F24848},8/5/2019 4:38,mrodenbeck1,8/5/2019 4:38,mrodenbeck1,,aquaticinvertebratesdata_4
{3A4ECB7C-914E-4DC9-BC1A-35A508BC1D83},,,Ephemeroptera ,10,,,,{3BDF9321-722E-4B15-9080-C965C5F24848},8/5/2019 4:38,mrodenbeck1,8/5/2019 4:38,mrodenbeck1,,aquaticinvertebratesdata_4
{3B93C52E-4BD7-4C86-8A38-65FC4F5589BE},,,Predacious diving beetle,2,,,,{3BDF9321-722E-4B15-9080-C965C5F24848},8/5/2019 4:38,mrodenbeck1,8/5/2019 4:38,mrodenbeck1,,aquaticinvertebratesdata_4
{8CD1207D-59F1-4DFD-9736-AF318BDA6D7B},,,Diptera,10,,,Black fly larvae ,{3BDF9321-722E-4B15-9080-C965C5F24848},8/5/2019 4:38,mrodenbeck1,8/5/2019 4:38,mrodenbeck1,,aquaticinvertebratesdata_4
{4CF60299-D2F7-40FF-A2B3-B8B5082A911F},,,,,,,None found ,{A485A5B9-2436-4C06-8139-91E11900229D},8/5/2019 4:38,mrodenbeck1,8/5/2019 4:38,mrodenbeck1,,aquaticinvertebratesdata_4
{4FD886F8-54D6-4B7D-94E2-EEA128E43E16},,,Diptera chironomidae ,3,,,Small red ,{B06A532B-FD7D-4335-BBB9-3945B0EE78EE},8/5/2019 4:38,mrodenbeck1,8/5/2019 4:38,mrodenbeck1,,aquaticinvertebratesdata_4
{87B8A359-B9E4-4373-903F-401A335474BA},,,Diptera dixidae,2,,,"Big segments, black head ",{B06A532B-FD7D-4335-BBB9-3945B0EE78EE},8/5/2019 4:38,mrodenbeck1,8/5/2019 4:38,mrodenbeck1,,aquaticinvertebratesdata_4
{14302D92-9174-4F2F-BCB9-82C652341747},,,Diptera simuliidae,1,,,,{B06A532B-FD7D-4335-BBB9-3945B0EE78EE},8/5/2019 4:38,mrodenbeck1,8/5/2019 4:38,mrodenbeck1,,aquaticinvertebratesdata_4
{566C26E6-A49B-4023-A18A-B91623D4C436},,,Ephemeroptera heptagiidae,5,,mayfly,,{B06A532B-FD7D-4335-BBB9-3945B0EE78EE},8/5/2019 4:38,mrodenbeck1,8/5/2019 4:38,mrodenbeck1,,aquaticinvertebratesdata_4
{1BD0A5E6-E506-4065-9179-281098DD7516},,,Ephemeroptera spp unkn,6,,mayfly,"White butt, mermaid swimmers ",{B06A532B-FD7D-4335-BBB9-3945B0EE78EE},8/5/2019 4:38,mrodenbeck1,8/5/2019 4:38,mrodenbeck1,,aquaticinvertebratesdata_4
{7EC18133-6238-42C1-9718-4A1F678F1B21},,,Ephemeroptera-Ephemerellidae,10,,mayfly,"Spiny crawler?striped legs, 3 colors on tails",{B06A532B-FD7D-4335-BBB9-3945B0EE78EE},8/5/2019 4:38,mrodenbeck1,8/5/2019 4:38,mrodenbeck1,,aquaticinvertebratesdata_4
{CAD97BF8-76EA-4F22-9CE3-B0346094D98A},,,Small black worm/ midge ,5,,,Very small,{3B971CC1-E11F-4F2F-8A52-46B8A367FB3A},8/5/2019 4:39,mrodenbeck1,8/5/2019 4:39,mrodenbeck1,,aquaticinvertebratesdata_4
{91440A57-2250-4A22-B68D-3E9D608C885D},,,Plecoptera ,2,,,,{3B971CC1-E11F-4F2F-8A52-46B8A367FB3A},8/5/2019 4:39,mrodenbeck1,8/5/2019 4:39,mrodenbeck1,,aquaticinvertebratesdata_4
{BF3F5172-5786-4C03-96DE-81DCFDDF65C0},,,Ephemeroptera ,10,,mayfly,,{3B971CC1-E11F-4F2F-8A52-46B8A367FB3A},8/5/2019 4:39,mrodenbeck1,8/5/2019 4:39,mrodenbeck1,,aquaticinvertebratesdata_4
{08B15066-C391-4F71-89F3-22C0024E0457},,,Diptera,10,,,"Larger, light in color ",{3B971CC1-E11F-4F2F-8A52-46B8A367FB3A},8/5/2019 4:39,mrodenbeck1,8/5/2019 4:39,mrodenbeck1,,aquaticinvertebratesdata_4
{0F1BEAD7-5E06-465E-AFEE-6AE4644F6D97},,,Diptera,3,,,Anal spurs ,{3B971CC1-E11F-4F2F-8A52-46B8A367FB3A},8/5/2019 4:39,mrodenbeck1,8/5/2019 4:39,mrodenbeck1,,aquaticinvertebratesdata_4
{DF90536F-FFC4-46C5-8681-19A972598FAF},,,Ephemeroptera ,10,,mayfly,Three colored tail,{4194FC14-5A5D-4A6D-BF15-EE32ED00D43C},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{6B524145-EB14-4C14-A339-D279FBDA9FC8},,,Ephemeroptera ,1,,mayfly,Flathead mayfly,{4194FC14-5A5D-4A6D-BF15-EE32ED00D43C},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{1FE59EA1-E86F-4E48-BBCF-5C1A14F9F2DC},,,Water boatmen ,10,,,Longer darker,{4194FC14-5A5D-4A6D-BF15-EE32ED00D43C},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{633C2329-CD4E-49D9-B244-8A62CD23E15C},,,Water boatmen ,1,,,"Small green, more oval ",{4194FC14-5A5D-4A6D-BF15-EE32ED00D43C},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{ECC8CC12-CC34-4538-BDE6-DB4D34E2CC90},,,Coleoptera ,10,,,Small brown/black beetle horizontally  striped ,{4194FC14-5A5D-4A6D-BF15-EE32ED00D43C},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{BEEF165D-CBB0-403D-9AB0-F9656BA1E196},,,Coleoptera,1,,,All grey,{4194FC14-5A5D-4A6D-BF15-EE32ED00D43C},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{2E85779B-63A4-4E26-AAF8-17D241E0687B},,,Ephemeroptera ,4,,,"Much smaller, lighter color different shape ",{4194FC14-5A5D-4A6D-BF15-EE32ED00D43C},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{0D252D3C-5EE2-41CF-BF53-A5214D5130B4},,,Small red mite ,3,,,Water mite ,{4194FC14-5A5D-4A6D-BF15-EE32ED00D43C},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{603EB1C6-2883-4F96-8A84-D82294D97BD5},,,Diptera ,10,,,Clear/tan midges ,{4194FC14-5A5D-4A6D-BF15-EE32ED00D43C},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{65DB83EA-B2E8-4124-83BA-EECA5C2F42CD},,,Plecoptera ,2,,deadmaterial,Cases,{4194FC14-5A5D-4A6D-BF15-EE32ED00D43C},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{C77784D5-607E-4F75-B77D-DAE77973221F},,,Coleoptera ,1,,,Black and green beetle ,{4194FC14-5A5D-4A6D-BF15-EE32ED00D43C},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{078B6634-8D24-4411-9AE6-8EC21558FCBF},,,Tricoptera ,10,,,Wood casing,{4194FC14-5A5D-4A6D-BF15-EE32ED00D43C},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{389C4BB0-3CFD-4731-80AD-A2B9C1B26085},,,Water boatman ,10,,,,{645520CB-1975-4757-BA6E-0094C71DB7B8},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{FD3F6A3F-C132-4F24-828E-1608DAF05800},,,Notonectidae  spp,1,,,White with red eyes ,{645520CB-1975-4757-BA6E-0094C71DB7B8},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{0183D193-99E1-44F1-BDF9-74198496B487},,,Unknown spp,10,,,Black and white ,{645520CB-1975-4757-BA6E-0094C71DB7B8},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{C4E3EA38-7EB2-4EBB-BBFC-C6B7F3267846},,,,,,,None found,{AEB37E53-6D67-499B-A44C-3D8B3D12FAC7},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{C3084B69-679A-4019-BF3C-C7A5D98E1D42},,,Ephemeroptera ,10,,mayfly,,{0A373DEB-B4D1-4FAB-8B02-DD28649DFBB0},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{A97CA082-7829-4B07-B9D7-E8F99E027C79},,,Coleoptera ,10,,,Water boatmen ,{0A373DEB-B4D1-4FAB-8B02-DD28649DFBB0},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{B6F1C8A1-F0B3-4DD8-A353-72A78783AB32},,,Coleoptera ,10,,,Small brown and black ,{0A373DEB-B4D1-4FAB-8B02-DD28649DFBB0},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{B72F131A-C49B-4D98-8EDB-6F8FF0320DFA},,,"Diptera, Red midge ",5,,,,{0A373DEB-B4D1-4FAB-8B02-DD28649DFBB0},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{FA84801D-BA12-410C-8DB7-86A0EE54C4C0},,,Diptera,5,,,"Midge or other Diptera, tan ",{0A373DEB-B4D1-4FAB-8B02-DD28649DFBB0},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{8C4915F5-3AD1-4A1F-8C40-0FDECCC8B1ED},,,Odonata spp unknown ,5,,deadmaterial,Dark light color pattern ,{8C3DC96A-7E5D-43D0-B6B8-5BAD47DBA097},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{C7E3399E-278F-40CA-86CA-F0D324547131},,,Ephemeroptera ,10,,mayfly,,{8C3DC96A-7E5D-43D0-B6B8-5BAD47DBA097},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{8C4AC2A9-34BE-458F-BEE7-44F287C25CE9},,,unknown spp,1,,,Large segmented greenish worm,{8C3DC96A-7E5D-43D0-B6B8-5BAD47DBA097},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{A62F57F4-05AD-4E74-9792-2DFC5B4DF6E2},,,Odonata,2,,,Flat lower body segment ,{8C3DC96A-7E5D-43D0-B6B8-5BAD47DBA097},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
{357481C9-8CAA-4357-88C7-967584EF6244},,,Coleoptera,1,,,Brown predatious diving beetle ,{8C3DC96A-7E5D-43D0-B6B8-5BAD47DBA097},8/8/2019 3:13,mrodenbeck1,8/8/2019 3:13,mrodenbeck1,,aquaticinvertebratesdata_4
